planning_area,subzone,education_count,food_count,nature_count,recreation_count,shopping_count,transport_count,education_avg_rating,food_avg_rating,nature_avg_rating,recreation_avg_rating,shopping_avg_rating,transport_avg_rating,education_rating_100,food_rating_100,nature_rating_100,recreation_rating_100,shopping_rating_100,transport_rating_100,education_review_count,food_review_count,nature_review_count,recreation_review_count,shopping_review_count,transport_review_count,education_avg_review_rating,food_avg_review_rating,nature_avg_review_rating,recreation_avg_review_rating,shopping_avg_review_rating,transport_avg_review_rating,education_noise_positive_mentions,food_noise_positive_mentions,nature_noise_positive_mentions,recreation_noise_positive_mentions,shopping_noise_positive_mentions,transport_noise_positive_mentions,education_noise_negative_mentions,food_noise_negative_mentions,nature_noise_negative_mentions,recreation_noise_negative_mentions,shopping_noise_negative_mentions,transport_noise_negative_mentions,education_crowding_positive_mentions,food_crowding_positive_mentions,nature_crowding_positive_mentions,recreation_crowding_positive_mentions,shopping_crowding_positive_mentions,transport_crowding_positive_mentions,education_crowding_negative_mentions,food_crowding_negative_mentions,nature_crowding_negative_mentions,recreation_crowding_negative_mentions,shopping_crowding_negative_mentions,transport_crowding_negative_mentions,education_cleanliness_positive_mentions,food_cleanliness_positive_mentions,nature_cleanliness_positive_mentions,recreation_cleanliness_positive_mentions,shopping_cleanliness_positive_mentions,transport_cleanliness_positive_mentions,education_cleanliness_negative_mentions,food_cleanliness_negative_mentions,nature_cleanliness_negative_mentions,recreation_cleanliness_negative_mentions,shopping_cleanliness_negative_mentions,transport_cleanliness_negative_mentions,education_safety_positive_mentions,food_safety_positive_mentions,nature_safety_positive_mentions,recreation_safety_positive_mentions,shopping_safety_positive_mentions,transport_safety_positive_mentions,education_safety_negative_mentions,food_safety_negative_mentions,nature_safety_negative_mentions,recreation_safety_negative_mentions,shopping_safety_negative_mentions,transport_safety_negative_mentions,education_convenience_positive_mentions,food_convenience_positive_mentions,nature_convenience_positive_mentions,recreation_convenience_positive_mentions,shopping_convenience_positive_mentions,transport_convenience_positive_mentions,education_convenience_negative_mentions,food_convenience_negative_mentions,nature_convenience_negative_mentions,recreation_convenience_negative_mentions,shopping_convenience_negative_mentions,transport_convenience_negative_mentions,education_price_positive_mentions,food_price_positive_mentions,nature_price_positive_mentions,recreation_price_positive_mentions,shopping_price_positive_mentions,transport_price_positive_mentions,education_price_negative_mentions,food_price_negative_mentions,nature_price_negative_mentions,recreation_price_negative_mentions,shopping_price_negative_mentions,transport_price_negative_mentions,education_noise_net_mentions,food_noise_net_mentions,nature_noise_net_mentions,recreation_noise_net_mentions,shopping_noise_net_mentions,transport_noise_net_mentions,education_crowding_net_mentions,food_crowding_net_mentions,nature_crowding_net_mentions,recreation_crowding_net_mentions,shopping_crowding_net_mentions,transport_crowding_net_mentions,education_cleanliness_net_mentions,food_cleanliness_net_mentions,nature_cleanliness_net_mentions,recreation_cleanliness_net_mentions,shopping_cleanliness_net_mentions,transport_cleanliness_net_mentions,education_safety_net_mentions,food_safety_net_mentions,nature_safety_net_mentions,recreation_safety_net_mentions,shopping_safety_net_mentions,transport_safety_net_mentions,education_convenience_net_mentions,food_convenience_net_mentions,nature_convenience_net_mentions,recreation_convenience_net_mentions,shopping_convenience_net_mentions,transport_convenience_net_mentions,education_price_net_mentions,food_price_net_mentions,nature_price_net_mentions,recreation_price_net_mentions,shopping_price_net_mentions,transport_price_net_mentions,education_representative_reviews,food_representative_reviews,nature_representative_reviews,recreation_representative_reviews,shopping_representative_reviews,transport_representative_reviews
Museum,Bras Basah,17,9,11,12,8,4,4.564,4.1,4.291,4.392,3.738,4.5,91.28,82.0,85.82,87.84,74.76,90.0,70,45,52,60,31,16,4.486,4.111,4.288,4.267,4.129,4.625,5,4,30,2,1,1,2,6,0,0,0,1,3,0,3,5,1,1,2,10,5,13,7,2,5,1,7,15,2,9,0,4,0,0,1,0,6,0,3,6,0,1,1,1,0,0,0,0,3,1,9,10,9,5,0,0,1,0,0,0,3,6,1,3,11,1,0,3,0,2,0,0,3,-2,30,2,1,0,1,-10,-2,-8,-6,-1,5,-3,7,15,1,9,5,-1,3,6,0,1,3,1,8,10,9,5,3,3,1,1,11,1,"NAFA Arts Preschool has a very well-rounded and holistic curriculum for their students. My daughter has learned and grown a lot since she joined in January 2023. The Principal and ... || As a parent whose child has experienced 2 different preschools (and with nephews in other preschools), I can confidently say that APS has exceeded all my expectations. Not only do ... || The principal of NAFA Art Pre School does not CARE ABOUT HER STUDENTS AND STAFF, and I must say, it was one of the worst experiences I've had with an educational administrator. Thi...","Situated right next to the bustling Bugis Street and the famous Kwan Im Thong Hood Cho Temple, Albert Centre is a must-explore hawker complex. Chwee Kueh are little steamed rice ca... || Albert Centre Market & Food Centre is quite popular. This food center is surrounded by Sim Lim Square, famous Chinese Temple and Indian Temple and many retail shops and office buil... || A very authentic local hawker centre right in the heart of Bugis. Plenty of food choices at affordable prices, from fishball noodles to yong tau foo and traditional desserts. What ...","It's a mixed feeling coming to this carpark, given that it's price-efficient, yet perpetually filled no matter the time of the day. It gives you access to the nearby coffee shops a... || Always packed with cars. Cars get in, and cars get out cuz there's no place to park. There's a digital monitor that indicates the vacant spot but nobody gives a damn bout it. On Fr... || Opposite of bugis plus. Usually full.","Such a lovely women-only gym space. You can really feel the care that has gone into setting everything up. The gym is clean, tidy, and feels very comfortable to be in, which makes ... || Love the all girls gym space! Feels like a safe and closed space to workout and not feel shy. Location is really accessible by multiple busses and MRT. Love that there’s even a pra... || Love this space!! I went for their introductory class for a guided full body workout session with all the machines (sans the treadmill) and it was comprehensive and friendly for be...","Visited this place ever first time and was surprised to see it totally quiet place as compared to the last time hype. It was such a famous town place in the past and now it has onl... || Bras basah Complex is one of the oldest malls we have been going since young. This is one of the places to go for art resources. We would usually go to the Art-Fren and popular her... || Bras Basah Complex feels like a surviving time capsule from Singapore in the 1980s and 1990s. Walking through the corridors brought back memories of old-school bookshops, watch rep...","This is an excellently located station along the Circle Line, that is even a short walk underground to the Downtown Line. Would have loved if this station were open when I was stil... || One of the more aesthetically-pleasing train stations in my opinion, with natural light seeping in through transparent glass tops with artificial water features. Creates a really n... || This station is the offical MRT station catered for SMU students and surrounding office workers. During the weekend it could be a bit noisy due to the vicinity being the practise g..."
Museum,Dhoby Ghaut,17,9,11,12,7,4,4.58,4.378,4.509,4.35,3.743,4.35,91.6,87.56,90.18,87.0,74.86,87.0,45,35,40,30,30,20,4.778,4.543,4.55,4.467,3.633,4.5,0,5,22,4,0,0,1,0,1,0,0,0,3,2,2,3,2,3,2,8,8,4,0,1,8,4,3,8,0,7,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,2,13,0,0,0,0,1,0,1,5,0,1,0,2,1,2,1,1,1,0,-1,5,21,4,0,0,1,-6,-6,-1,2,2,8,2,3,7,0,6,2,0,0,0,0,0,4,4,4,5,1,13,0,3,-1,0,-1,2,"Our experience with House on the Hill Mount Sophia has been truly wonderful. My daughter, Arya, started school here at just 18 months old, and over the past 1.5 years we have seen ... || If possible I would rate 6 stars! House on the Hill has been a wonderful place for my child. The teachers truly care about the children and are very attentive to their emotional ne... || House on the Hill provide early childhood education programmes focused on holistic learning and development. Their facilities include classrooms and play areas designed to provide ...","We visited Maxwell Food Centre at around 8:00 AM on a Monday, so it was still relatively quiet with very few queues. Unfortunately, the famous chicken rice stall was closed, which ... || There’s a wide variety of food and the laksa was absolutely amazing. It’s cheaper if you pay cash instead of card. The staffs in charge of cleaning the trays were really proactive.... || I was here in the evening time and most of the stalls were closed for the day. But I am very fortunate of finding a chicken rice shop still open. Uncle Louis Famous chicken rice. U...","Istana Park is lined with lovely plants and flowers along its walkways, yet surprisingly few people stop to wander through and enjoy the scenery. Hardly any locals or tourists seem... || Easy walkway with beautiful bougainvillea over the head cover. Very nice park with busy road along opposite isatana house.. || Istana Park is a small but pleasant green space right at the beginning of Orchard Road. It offers a welcome break from the busy shopping district and feels surprisingly calm given ...","It's a small outlet yes but it's not too cramped as compared to outlets like J9, Chong Pang, or Khoo Teck Puat. The best part of this outlet are unique leg machines like the glutes... || Great experience here, friendly service, clean and new equipment. Nice and bright space with an amazing balcony || Small and cosy AF located on the top floor of GRID mall. Unique thing is that they use Precor machines which I generally prefer over Life Fitness. Nice that they have a T-bar row a...","Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...","This MRT Station has three MRT lines running through it - the Circle Line, the North South Line and the North East Line. For me, Dhoby Ghaut MRT Station is a convenient MRT Station... || ⭐⭐⭐⭐⭐ Dhoby Ghaut MRT Station is one of the most important and well-connected MRT stations in Singapore. It connects multiple lines, making travel across the city extremely conveni... || Dhoby Ghaut MRT Station (NE6) is one of the busiest and most convenient transport hubs in Singapore, serving as a major interchange that connects the North-East Line, North-South L..."
Museum,Fort Canning,13,6,3,11,10,4,4.556,4.433,4.467,4.409,4.33,4.15,91.12,88.66,89.34,88.18,86.6,83.0,25,15,5,26,43,18,4.64,4.733,3.8,4.385,4.279,4.167,5,5,1,4,0,1,0,2,0,1,1,0,3,1,0,3,4,1,1,5,5,1,5,0,2,1,0,4,7,4,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,3,1,1,4,6,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,5,3,1,3,-1,1,2,-4,-5,2,-1,1,2,1,0,4,7,4,1,0,0,1,1,0,3,1,0,4,6,1,0,-1,0,0,1,0,"This place displays and shows the history of this canning fort from the 90s to now. The place was not big but was a nice place for history lovers chilling here. I came to this plac... || The exhibition is quite interesting. With quite a lot of different sections to look at. Not very big. It’s free to enter. But the customer service officer at the help desk is not v... || Excellent place, which takes you through the history of Singapore from its founding as Singapura ""Lion City"" in 1299 through to present day. The chronology as you start the exhibit...","Ordered the chicken breast pasta and the chicken burger. Unfortunately, both dishes lacked flavor and didn’t stand out. Service was also quite limited during our visit despite the ... || Beautiful hidden gem in Fort Canning. Saw it once while on a walk, went back to try it. Loved the peaceful garden vibes, spring summer ambience, and cozy atmosphere. Perfect spot f... || I love a cool garden setting and my friend decided to bring me here! What a lovely ambience filled with artificial flowers, lights & big windows to look out to the greenery! Truly ...",The Fort Canning Tree Tunnel is definitely one of Singapore’s most iconic photo spots. The view looking up through the spiral staircase towards the lush greenery is beautiful and w... || Location and views are nice! Bad experience with tourists however a lot of them are very rude and speak no English. Clearly signs that say no climbing over the edge to sit however ... || Lovely park to venture near City Hall. Visited the spice garden as well. The tunnel is very crowded with queues at ard 8am. Lots of local & foreign tourists there at the tunnel. El...,"Pull and push up bars situated in the middle of the park. Some shade nearby to escape the blazing sun. Perfect for a calisthenics workout. The park is a great place to run as well. || They removed dip rails and added some silly kids toys 🤷‍♂️🤦‍♂️now the only useful stuff for calisthenics is a pull-up bar || Nice exercise station / outdoor gym in Fort Canning Park. It's atop a flight of steps so after climbing up the flight you can push yourself further by doing pull-ups, sit-ups & oth...","Paragon has been a familiar hangout spot for me for many years, and it’s still one of Orchard Road’s most dependable malls. It has a classy, spacious feel and remains a great place... || This is a modern upscale 6 level shopping mall right in the heart of Orchard Road. Most people who shop here knows what they want and they just go straight to the shop. Others come... || A wonderful and good shopping experience having good brands like Prada and Gucci in them. It also has amazing food and restaurant options on the basement level. The best food you c...","There are two exits here. Air-conditioning very strong. Super clean MRT but couldn't easily find the toilet signage. The attached photo is at exit A. || Fort Channing MRT station has two exits, each leading to different areas, however close. It was relatively empty when I arrived there, and it was quite extensive inside. In terms o... || quiet mrt station. good aircon always. toilets clean. staff nice and smiley. easy to navigate. close to clarke quay"
