planning_area,subzone,education_count,food_count,nature_count,recreation_count,shopping_count,transport_count,education_avg_rating,food_avg_rating,nature_avg_rating,recreation_avg_rating,shopping_avg_rating,transport_avg_rating,education_rating_100,food_rating_100,nature_rating_100,recreation_rating_100,shopping_rating_100,transport_rating_100,education_review_count,food_review_count,nature_review_count,recreation_review_count,shopping_review_count,transport_review_count,education_avg_review_rating,food_avg_review_rating,nature_avg_review_rating,recreation_avg_review_rating,shopping_avg_review_rating,transport_avg_review_rating,education_noise_positive_mentions,food_noise_positive_mentions,nature_noise_positive_mentions,recreation_noise_positive_mentions,shopping_noise_positive_mentions,transport_noise_positive_mentions,education_noise_negative_mentions,food_noise_negative_mentions,nature_noise_negative_mentions,recreation_noise_negative_mentions,shopping_noise_negative_mentions,transport_noise_negative_mentions,education_crowding_positive_mentions,food_crowding_positive_mentions,nature_crowding_positive_mentions,recreation_crowding_positive_mentions,shopping_crowding_positive_mentions,transport_crowding_positive_mentions,education_crowding_negative_mentions,food_crowding_negative_mentions,nature_crowding_negative_mentions,recreation_crowding_negative_mentions,shopping_crowding_negative_mentions,transport_crowding_negative_mentions,education_cleanliness_positive_mentions,food_cleanliness_positive_mentions,nature_cleanliness_positive_mentions,recreation_cleanliness_positive_mentions,shopping_cleanliness_positive_mentions,transport_cleanliness_positive_mentions,education_cleanliness_negative_mentions,food_cleanliness_negative_mentions,nature_cleanliness_negative_mentions,recreation_cleanliness_negative_mentions,shopping_cleanliness_negative_mentions,transport_cleanliness_negative_mentions,education_safety_positive_mentions,food_safety_positive_mentions,nature_safety_positive_mentions,recreation_safety_positive_mentions,shopping_safety_positive_mentions,transport_safety_positive_mentions,education_safety_negative_mentions,food_safety_negative_mentions,nature_safety_negative_mentions,recreation_safety_negative_mentions,shopping_safety_negative_mentions,transport_safety_negative_mentions,education_convenience_positive_mentions,food_convenience_positive_mentions,nature_convenience_positive_mentions,recreation_convenience_positive_mentions,shopping_convenience_positive_mentions,transport_convenience_positive_mentions,education_convenience_negative_mentions,food_convenience_negative_mentions,nature_convenience_negative_mentions,recreation_convenience_negative_mentions,shopping_convenience_negative_mentions,transport_convenience_negative_mentions,education_price_positive_mentions,food_price_positive_mentions,nature_price_positive_mentions,recreation_price_positive_mentions,shopping_price_positive_mentions,transport_price_positive_mentions,education_price_negative_mentions,food_price_negative_mentions,nature_price_negative_mentions,recreation_price_negative_mentions,shopping_price_negative_mentions,transport_price_negative_mentions,education_noise_net_mentions,food_noise_net_mentions,nature_noise_net_mentions,recreation_noise_net_mentions,shopping_noise_net_mentions,transport_noise_net_mentions,education_crowding_net_mentions,food_crowding_net_mentions,nature_crowding_net_mentions,recreation_crowding_net_mentions,shopping_crowding_net_mentions,transport_crowding_net_mentions,education_cleanliness_net_mentions,food_cleanliness_net_mentions,nature_cleanliness_net_mentions,recreation_cleanliness_net_mentions,shopping_cleanliness_net_mentions,transport_cleanliness_net_mentions,education_safety_net_mentions,food_safety_net_mentions,nature_safety_net_mentions,recreation_safety_net_mentions,shopping_safety_net_mentions,transport_safety_net_mentions,education_convenience_net_mentions,food_convenience_net_mentions,nature_convenience_net_mentions,recreation_convenience_net_mentions,shopping_convenience_net_mentions,transport_convenience_net_mentions,education_price_net_mentions,food_price_net_mentions,nature_price_net_mentions,recreation_price_net_mentions,shopping_price_net_mentions,transport_price_net_mentions,education_representative_reviews,food_representative_reviews,nature_representative_reviews,recreation_representative_reviews,shopping_representative_reviews,transport_representative_reviews
Western Water Catchment,Bahar,18,7,11,12,8,5,4.257,4.086,4.32,4.364,4.388,4.125,85.14,81.72,86.4,87.28,87.76,82.5,60,31,44,55,36,18,4.2,3.903,4.409,4.145,3.889,4.056,6,1,23,6,1,0,0,1,0,1,0,0,0,1,2,4,3,0,1,3,4,3,2,0,6,4,5,14,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,2,0,7,1,3,7,10,2,0,0,1,1,0,0,1,2,0,6,3,0,0,3,0,0,0,0,6,0,23,5,1,0,-1,-2,-2,1,1,0,6,4,5,14,0,0,0,-2,3,0,-2,0,7,1,2,6,10,2,1,-1,0,6,3,0,"🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ || Queries were not always clearly addressed. There is significant room for improvement in creating a more inclusive and supportive environment for young learners, especially those wi... || Environment is excellent. Beginning of this year the Jurong west Moe kindergarten added a new fish pond with mini waterfall. Guppies live happily with baby guppies in the pond with...","Bought 红油抄手 from a beef noodle shop. OMG, every dumpling is so big and the sauce is so savoury with black vinegar. Best I have ever eaten! || This is one of the best hawker centre in Singapore. Has the highest ratio of best rated food here. Its clean airy and toilet are extremely clean too. The most famous food here is t... || Great little Hawker by Singapore River. Chicken was good, bowl of miso tasty and Char Siu Pork also very good. The Bok Choi in light soy excellent. Recommend Bandung drink. If it r...","​The park's main activities are conveniently clustered around McDonald's, which serves as a great central spot for dining, socializing, and recreation. Aside from active play, it i... || West Coast Park is a long but relatively quiet park that stretches along Singapore’s western coastline. It’s a wonderful place for a relaxed outdoor day, especially for families wi... || I do like to come to this nature park by the sea - to take in the salty air and the cool sea breeze, both of which relaxes and then invigorates me. I like to hear the waves crashin...",Value for money if you’re not too fuss about cleanliness & equipment condition. One of the cheapest gym in town. Opens 24/7. Peak hour might be pack and off-peak might not have a s... || Very well equipped gym with everything you'll need for a good strength workout! || Been at this gym for the past 1 year. And really lucky I came across this gym to kick-start my gym journey as I started off with zero knowledge and met many new people there who ar...,"Jurong Point has really evolved into one of the largest and most comprehensive suburban malls in Singapore over the years. The mall keeps expanding and now offers an impressive var... || Jurong Point is one of the more convenient suburban malls in Singapore with a huge variety of shops, supermarkets, restaurants and daily necessities all under one roof. The mall is... || As one of Singapore’s largest suburban malls, Jurong Point serves as a massive retail and lifestyle hub for the West. It’s famous for its immersive themed precincts and endless foo...","Construction is very fast, I hope to see how it will play out once it opens || Hope a mall can be planned and built around this station. There’re many residence blocks in this area but limited shops in the immediate vicinity. Closest malls are Jurong Point an... || Under construction, to be operational by 2027. Provides essential connectivity for nearby primary and high schools, the fire station and the temple."
Western Water Catchment,Cleantech,18,9,7,12,9,7,4.442,4.044,4.214,4.55,4.178,4.314,88.84,80.88,84.28,91.0,83.56,86.28,43,45,10,22,26,17,4.488,4.022,4.8,4.864,3.0,4.0,7,1,0,0,0,2,0,0,0,0,0,0,3,6,0,0,0,1,1,9,0,1,1,2,1,8,1,1,3,6,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,3,0,0,0,0,0,0,0,5,0,0,3,0,1,1,0,0,0,0,7,1,0,0,0,2,2,-3,0,-1,-1,-1,1,8,1,1,3,6,4,1,0,0,0,0,2,1,1,3,0,3,-1,4,0,0,3,0,"My 4 year old daughter just got transferred to Raffleskidz school this mid year and I so happy that I made the perfect choice for her. The staff has made it a very conducive enviro... || Our child has been at this preschool for the past 1.5 years, and one thing we’ve really valued is the stability of the team. The teachers and principal — as well as the cook and cl... || A great school with modern facilities located in a modern building. If you're thinking of enrolling your kids here: - Has underground parking and lift access directly in front of t...","There are lots of food options here with affordable price. I personally like the western food, Japanese food and mixed veg rice here. If you are first time here, recommend the west... || Found this very nice pan-fried pork bun @Xiangyu Pan-Fried Bun stall in the new Jurong West hawker center. Very hot & juicy inside. Nicer than xiao long bao. Place is very spacious... || One of my favourite hawker centers! The seating is spacious and the fans make it cool. The food is always delicious, authentic and there are some unique stalls that serve up someth...","Fresh air, peace ambience with occasional sounds of soothing birds singing rhythmically. More needs to be done to entice nature lovers to appreciate this park. It was a Sunday morn... || Great for walking and jogging. There's an eco garden near by. Watch out for wild animals like monkeys and boars. Green snakes are quite common too. There's a toilet and water dispe... || nice and quite place. But no sufficient food court nearby.","Very good experience at Empwer fitness on a Monday noon strength session. Highly recommend for all the women’s who want to feel strong during 1 hour. || Since joining the hyrox group training at Empower Fitness I’ve seen major improvements in performance. Lizzie’s advice has greatly improved my station work, and the structured clas... || If you're training for Hyrox, this is a great place to workout. They have the same equipment, stations measured at the correct specs, new equipment, etc. I just wish they had more ...","Yew Tee Point is located outside the Yew Tee MRT Station. It's very easy to miss because of the ongoing renovation that is happening in the middle of the square. Unlike the square,... || First time here and will be the last. The security is so rude and stucked up. There is no motorcycle lots at this mall. The security guard shouted ""Hello! No parking here"". When as... || Fire alarm went off but security do not allow people to take the escalator and leave the basement level. This is highly unusual as it could be an actual fire.",This Station Will be Open in 2029. This Station is The Part of The Phase 3 Of The Jurong Region Line (JRL). This Station Will Service The Nanyang Technology University (NTU) In The... || This Station Is Located At Nanyang Technological University. This Station Scheduled Open In 2029 4 Years Later. || This Station Is Open In 2029? How Long Is It?
Western Water Catchment,Murai,18,9,12,12,10,8,4.393,3.978,4.418,4.39,4.01,4.25,87.86,79.56,88.36,87.8,80.2,85.0,29,26,37,15,50,17,4.138,4.0,4.568,3.8,4.14,4.0,0,6,27,1,1,0,1,0,1,0,0,0,2,1,0,1,4,0,0,2,1,4,7,0,2,2,5,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,1,3,4,4,5,1,0,0,2,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,-1,6,26,1,1,0,2,-1,-1,-3,-3,0,2,2,5,1,3,0,0,0,0,-1,3,0,1,3,2,4,5,1,0,0,0,3,3,0,Our son and daughter both attended Rain Trees and they loved every moment of their time there. It provides a wonderfully nurturing and engaging environment for children and ours we... || Raintrees has been the perfect preparation for our daughter for international school. Rohini and her team are experienced educators and were invested in her development journey rig... || We started our son at Rain Trees March 2025. It has been the best education experience for our son and a great ride for us as parents. We selected Rain Trees for its commitment to ...,"This food court is located at the top floor of Kent Ridge MRT Station. Environment is clean and spacious. Teh was good. However, food were expensive for the average taste and quali... || Not the best food quality in my experience hit and miss in some store. The BCM store is it a hybrid I never seen a fried meatball in the noodles and the taste of the seasoning not ... || The bak chor mee from the stall Noodle Master was not bad but it’s too spicy. The stall operator didn’t bother to ask if we needed it to be spicy, tomato, or plain. Looks like they...","A peaceful and beautiful spot to unwind. The calm waters and greenery make it perfect for a relaxing walk or quiet moment away from the city. Definitely a great place to recharge. || We came here for a family photoshoot because this couple had taken their photos under the Love Tree when they were newly married. Now, with their daughter, we returned to the same ... || Good place to stroll and have a picnic. Sunset view is beautiful as well. Clean toilets, shelter, parking, and benches are available.","Large outlet a 10 min walk from Buona MRT. For a saturday afternoon at an office area, there’s still quite some people but not too packed and I could get the benches and machines I... || The location is not that accessible but space is rather adequate. Almost all the machines you need are here, but unfortunately the machines are too close together. The functional a... || This gym is well equipped for a 24hr gym, with lifting platforms and racks, big range of machines, cardio equipment, free weights, calisthenics and more. Equipment is in good shape...","The Star Vista is one of the more spacious and pleasant malls in the Buona Vista area. I like the open layout, high ceilings, wide walkways, and the large central atrium, which mak... || Right next to the Buona Vista MRT station. Convenient, airy ,spacious with 3 solid floors of eateries, cafes ,restaurants & supermarket. If you are a owner of a weak mind you will ... || Christmas season is here again! Children would think of Santa Claus, Christmas tree, snowman, Christmas gifts... Christmas is about the birth of Jesus Christ, born in a wooden stab...",Bus stop had moved nearer to pedestrian crossing junction || It's a normal bus stop. || Nice place.
