planning_area,subzone,education_count,food_count,nature_count,recreation_count,shopping_count,transport_count,education_avg_rating,food_avg_rating,nature_avg_rating,recreation_avg_rating,shopping_avg_rating,transport_avg_rating,education_rating_100,food_rating_100,nature_rating_100,recreation_rating_100,shopping_rating_100,transport_rating_100,education_review_count,food_review_count,nature_review_count,recreation_review_count,shopping_review_count,transport_review_count,education_avg_review_rating,food_avg_review_rating,nature_avg_review_rating,recreation_avg_review_rating,shopping_avg_review_rating,transport_avg_review_rating,education_noise_positive_mentions,food_noise_positive_mentions,nature_noise_positive_mentions,recreation_noise_positive_mentions,shopping_noise_positive_mentions,transport_noise_positive_mentions,education_noise_negative_mentions,food_noise_negative_mentions,nature_noise_negative_mentions,recreation_noise_negative_mentions,shopping_noise_negative_mentions,transport_noise_negative_mentions,education_crowding_positive_mentions,food_crowding_positive_mentions,nature_crowding_positive_mentions,recreation_crowding_positive_mentions,shopping_crowding_positive_mentions,transport_crowding_positive_mentions,education_crowding_negative_mentions,food_crowding_negative_mentions,nature_crowding_negative_mentions,recreation_crowding_negative_mentions,shopping_crowding_negative_mentions,transport_crowding_negative_mentions,education_cleanliness_positive_mentions,food_cleanliness_positive_mentions,nature_cleanliness_positive_mentions,recreation_cleanliness_positive_mentions,shopping_cleanliness_positive_mentions,transport_cleanliness_positive_mentions,education_cleanliness_negative_mentions,food_cleanliness_negative_mentions,nature_cleanliness_negative_mentions,recreation_cleanliness_negative_mentions,shopping_cleanliness_negative_mentions,transport_cleanliness_negative_mentions,education_safety_positive_mentions,food_safety_positive_mentions,nature_safety_positive_mentions,recreation_safety_positive_mentions,shopping_safety_positive_mentions,transport_safety_positive_mentions,education_safety_negative_mentions,food_safety_negative_mentions,nature_safety_negative_mentions,recreation_safety_negative_mentions,shopping_safety_negative_mentions,transport_safety_negative_mentions,education_convenience_positive_mentions,food_convenience_positive_mentions,nature_convenience_positive_mentions,recreation_convenience_positive_mentions,shopping_convenience_positive_mentions,transport_convenience_positive_mentions,education_convenience_negative_mentions,food_convenience_negative_mentions,nature_convenience_negative_mentions,recreation_convenience_negative_mentions,shopping_convenience_negative_mentions,transport_convenience_negative_mentions,education_price_positive_mentions,food_price_positive_mentions,nature_price_positive_mentions,recreation_price_positive_mentions,shopping_price_positive_mentions,transport_price_positive_mentions,education_price_negative_mentions,food_price_negative_mentions,nature_price_negative_mentions,recreation_price_negative_mentions,shopping_price_negative_mentions,transport_price_negative_mentions,education_noise_net_mentions,food_noise_net_mentions,nature_noise_net_mentions,recreation_noise_net_mentions,shopping_noise_net_mentions,transport_noise_net_mentions,education_crowding_net_mentions,food_crowding_net_mentions,nature_crowding_net_mentions,recreation_crowding_net_mentions,shopping_crowding_net_mentions,transport_crowding_net_mentions,education_cleanliness_net_mentions,food_cleanliness_net_mentions,nature_cleanliness_net_mentions,recreation_cleanliness_net_mentions,shopping_cleanliness_net_mentions,transport_cleanliness_net_mentions,education_safety_net_mentions,food_safety_net_mentions,nature_safety_net_mentions,recreation_safety_net_mentions,shopping_safety_net_mentions,transport_safety_net_mentions,education_convenience_net_mentions,food_convenience_net_mentions,nature_convenience_net_mentions,recreation_convenience_net_mentions,shopping_convenience_net_mentions,transport_convenience_net_mentions,education_price_net_mentions,food_price_net_mentions,nature_price_net_mentions,recreation_price_net_mentions,shopping_price_net_mentions,transport_price_net_mentions,education_representative_reviews,food_representative_reviews,nature_representative_reviews,recreation_representative_reviews,shopping_representative_reviews,transport_representative_reviews
Mandai,Mandai East,20,20,16,20,20,20,4.771,4.215,4.494,4.035,4.295,4.059,95.42,84.3,89.88,80.7,85.9,81.18,10,10,10,10,10,10,4.6,4.4,4.9,4.5,4.7,4.5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,3,3,1,1,2,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,-4,-3,-2,0,0,-2,5,3,3,1,0,0,0,0,0,1,0,0,0,0,1,-1,5,1,0,0,0,0,0,0,"Visited this relatively new indoor playground at Mandai on Sunday with my 5-year-old, and here’s some takeaways for fellow parents. Firstly, be prepared for crowds. It was very pac... || came on a weekday to make use of the unlimited playtime and so that it wont be so crowded! the place is beautifully decorated with animals and nature, love the immersive/interactiv... || One of the largest indoor playground in Singapore. Perhaps because its new netball the equipment is clean and functioning and very well maintained. There is also ample staff in blu...","A good bowl of Lormee should have that thick, gooey yet smooth gravy and packed with flavour. Unfortunately, this Lormee at Yishun Park (早碗见面 Lor mee & Satay Beehoon) , gravy was d... || Family went there for lunch on a Saturday at around 1130H. It was not too crowded, and we managed to find a table without needing to wait. Parking was okay too. The hawker centre w... || I would like to introduce a delicious Pao Fan at Stall 01-35A if you are dining at Yishun Park Market, 51 Yishun Ave 11. Look for Chef Kelvin — he is very polite and courteous. The...","Absolutely loved this! Well worth a visit, which took us most of the day. You could rush through it in half a day but you want to allow time to be able to spot all the birds and wa... || Bird Paradise Singapore ​⭐⭐⭐⭐⭐ ​An Absolute Masterpiece of a Wildlife Park! ​As avid travelers who have visited countless sanctuaries and wildlife reserves across the globe, we can... || A wonderful place to see a variety of bird life and very informative diagrams available for the little ones. May get a little crowded, but you can plan ahead to get to the followin...","Awesome place with many facilities and some F&B establishments. Adventure HQ is fantastic for kids and adults alike, with a huge play area with many obstacles and slides, as well a... || I was attended by a Fitnessworkz staff (Syarf, if I did not spell his name wrongly). He is patient & shared good information. Gym is good & have quite a few Hyrox equipment. Good p... || Highly recommend Deluxe Mancave for private gathering. Equipped with the necessity and able to create cosy ambience. Staff is very attentive and offer the help you needed.","We visited IMM Building, Singapore’s largest outlet mall, and had a good shopping experience. This place really lives up to what many reviewers say — it has all varieties from high... || Singapore's only outlet mall with all major brands under one roof. You will get good deals from top brands here. Don't forget to plan to visit here when you travel to Singapore. Mu... || IMM Mall is a great spot for shopping, especially if you’re looking for outlet deals. It has a wide range of stores, including brands like Coach, Michael Kors, Kate Spade, Charles ...","Depot for Thomson east coast line MRT, bus depot for future planning and a place of work for others. Time flys for some people here, coming and leave with the flow. But memories ma... || A lastly-open MRT Depot under SMRT. A wide area is occupied together with the Tower Transit Bus Depot. || Why sat Sunday no food, other days why closed 2pm"
Mandai,Mandai Estate,20,20,20,20,20,20,4.847,4.215,4.47,4.035,4.205,3.994,96.94,84.3,89.4,80.7,84.1,79.88,10,10,10,10,10,10,4.5,4.8,4.9,4.3,4.6,4.2,1,1,3,2,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,7,3,1,1,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-2,3,2,0,0,0,-7,-2,0,-1,0,3,0,3,3,0,0,0,0,0,1,0,0,3,0,1,1,3,0,0,3,0,0,0,0,"the CC is a cosy and convenient place for community activities. It has clean facilities, friendly staff, and a welcoming atmosphere. Great spot for classes, events, and neighbourho... || I shouldn’t say this, but this is a good place to keep your health strong and away from the coronavirus! Free vaccination and booster shots at godly speed. The registering counter ... || Great place to play badminton or any sports related activities. Went to collect hand sanitizer and the staff were really efficient as well!","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","Absolutely loved this! Well worth a visit, which took us most of the day. You could rush through it in half a day but you want to allow time to be able to spot all the birds and wa... || Bird Paradise Singapore ​⭐⭐⭐⭐⭐ ​An Absolute Masterpiece of a Wildlife Park! ​As avid travelers who have visited countless sanctuaries and wildlife reserves across the globe, we can... || A wonderful place to see a variety of bird life and very informative diagrams available for the little ones. May get a little crowded, but you can plan ahead to get to the followin...","Hidden away in the Rifle Range greenery, Temasek Club honestly feels like one of those underrated chill spots in Singapore. The whole place has a peaceful resort vibe with lots of ... || On 6 March 2026, I had the privilege of visiting Temasek Club during a Taiwan–Singapore exchange meeting. The venue is beautiful and well maintained, creating a welcoming and refin... || Nice and clear place and the foods are damn good 👍","One of the old malls that had been revamped. We were here years ago and after coming back bout 15years later, the place looks really different! Lets dive in! Location: Integrated w... || Explored Causeway Point in a day. Anchor tenants like Metro Store, Courts for electrical and furniture, Uniqlo Japanese fashion wear. Lots of F&B selections from Kopitiam Bagus hal... || Wow many eateries at the basement offering good food here. Also first floor have a lot of nice shops selling food for takeaway all in one shopping mall.","Bus captain dalvinder singh from mandai bus depot is the best || Worst depot after bulim,only 1 bus svc to go to tis depot.Pity the bus captains.Poor management too.Better think twice b4 joining as a bus captain. || Fun place"
Mandai,Mandai West,20,20,20,20,20,20,4.6,4.22,4.49,4.08,4.25,3.994,92.0,84.4,89.8,81.6,85.0,79.88,10,10,10,10,10,10,4.6,4.8,5.0,4.3,4.9,4.2,2,1,5,2,0,1,1,3,0,0,0,0,2,0,2,1,0,1,0,7,4,1,2,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,6,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,-2,5,2,0,1,2,-7,-2,0,-2,1,1,0,1,3,0,1,0,0,0,1,0,0,3,0,1,1,6,0,0,3,0,0,1,0,"Visited the National Library Building mainly for The Albatross File: Singapore’s Independence Declassified exhibition, and it turned out to be a meaningful experience. The exhibiti... || The National Library is conveniently located with good traffic access from around the island. It’s a comfy cool place to be if your want to study, research and just reading. You ma... || The Albatross File exhibition at NLB is a fascinating showcase of Singapore’s separation history, featuring declassified documents, oral histories, and immersive multimedia display...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...","Hidden away in the Rifle Range greenery, Temasek Club honestly feels like one of those underrated chill spots in Singapore. The whole place has a peaceful resort vibe with lots of ... || On 6 March 2026, I had the privilege of visiting Temasek Club during a Taiwan–Singapore exchange meeting. The venue is beautiful and well maintained, creating a welcoming and refin... || Nice and clear place and the foods are damn good 👍","One of the old malls that had been revamped. We were here years ago and after coming back bout 15years later, the place looks really different! Lets dive in! Location: Integrated w... || Explored Causeway Point in a day. Anchor tenants like Metro Store, Courts for electrical and furniture, Uniqlo Japanese fashion wear. Lots of F&B selections from Kopitiam Bagus hal... || Wow many eateries at the basement offering good food here. Also first floor have a lot of nice shops selling food for takeaway all in one shopping mall.","In 2024. The shuttle buses fee : From Zoo Back to Khatib MRT station 😱$2.5 For adults and children aged 7 and above Children aged under 7 travel free. || The Singapore Zoo is truly world-class and an absolute must-visit for animal lovers and families. Nestled in lush greenery, the zoo is well-connected and offers a serene, natural s... || 138, 926 and 927 buses stop here."
