planning_area,subzone,education_count,food_count,nature_count,recreation_count,shopping_count,transport_count,education_avg_rating,food_avg_rating,nature_avg_rating,recreation_avg_rating,shopping_avg_rating,transport_avg_rating,education_rating_100,food_rating_100,nature_rating_100,recreation_rating_100,shopping_rating_100,transport_rating_100,education_review_count,food_review_count,nature_review_count,recreation_review_count,shopping_review_count,transport_review_count,education_avg_review_rating,food_avg_review_rating,nature_avg_review_rating,recreation_avg_review_rating,shopping_avg_review_rating,transport_avg_review_rating,education_noise_positive_mentions,food_noise_positive_mentions,nature_noise_positive_mentions,recreation_noise_positive_mentions,shopping_noise_positive_mentions,transport_noise_positive_mentions,education_noise_negative_mentions,food_noise_negative_mentions,nature_noise_negative_mentions,recreation_noise_negative_mentions,shopping_noise_negative_mentions,transport_noise_negative_mentions,education_crowding_positive_mentions,food_crowding_positive_mentions,nature_crowding_positive_mentions,recreation_crowding_positive_mentions,shopping_crowding_positive_mentions,transport_crowding_positive_mentions,education_crowding_negative_mentions,food_crowding_negative_mentions,nature_crowding_negative_mentions,recreation_crowding_negative_mentions,shopping_crowding_negative_mentions,transport_crowding_negative_mentions,education_cleanliness_positive_mentions,food_cleanliness_positive_mentions,nature_cleanliness_positive_mentions,recreation_cleanliness_positive_mentions,shopping_cleanliness_positive_mentions,transport_cleanliness_positive_mentions,education_cleanliness_negative_mentions,food_cleanliness_negative_mentions,nature_cleanliness_negative_mentions,recreation_cleanliness_negative_mentions,shopping_cleanliness_negative_mentions,transport_cleanliness_negative_mentions,education_safety_positive_mentions,food_safety_positive_mentions,nature_safety_positive_mentions,recreation_safety_positive_mentions,shopping_safety_positive_mentions,transport_safety_positive_mentions,education_safety_negative_mentions,food_safety_negative_mentions,nature_safety_negative_mentions,recreation_safety_negative_mentions,shopping_safety_negative_mentions,transport_safety_negative_mentions,education_convenience_positive_mentions,food_convenience_positive_mentions,nature_convenience_positive_mentions,recreation_convenience_positive_mentions,shopping_convenience_positive_mentions,transport_convenience_positive_mentions,education_convenience_negative_mentions,food_convenience_negative_mentions,nature_convenience_negative_mentions,recreation_convenience_negative_mentions,shopping_convenience_negative_mentions,transport_convenience_negative_mentions,education_price_positive_mentions,food_price_positive_mentions,nature_price_positive_mentions,recreation_price_positive_mentions,shopping_price_positive_mentions,transport_price_positive_mentions,education_price_negative_mentions,food_price_negative_mentions,nature_price_negative_mentions,recreation_price_negative_mentions,shopping_price_negative_mentions,transport_price_negative_mentions,education_noise_net_mentions,food_noise_net_mentions,nature_noise_net_mentions,recreation_noise_net_mentions,shopping_noise_net_mentions,transport_noise_net_mentions,education_crowding_net_mentions,food_crowding_net_mentions,nature_crowding_net_mentions,recreation_crowding_net_mentions,shopping_crowding_net_mentions,transport_crowding_net_mentions,education_cleanliness_net_mentions,food_cleanliness_net_mentions,nature_cleanliness_net_mentions,recreation_cleanliness_net_mentions,shopping_cleanliness_net_mentions,transport_cleanliness_net_mentions,education_safety_net_mentions,food_safety_net_mentions,nature_safety_net_mentions,recreation_safety_net_mentions,shopping_safety_net_mentions,transport_safety_net_mentions,education_convenience_net_mentions,food_convenience_net_mentions,nature_convenience_net_mentions,recreation_convenience_net_mentions,shopping_convenience_net_mentions,transport_convenience_net_mentions,education_price_net_mentions,food_price_net_mentions,nature_price_net_mentions,recreation_price_net_mentions,shopping_price_net_mentions,transport_price_net_mentions,education_representative_reviews,food_representative_reviews,nature_representative_reviews,recreation_representative_reviews,shopping_representative_reviews,transport_representative_reviews
Western Islands,Jurong Island And Bukom,20,20,20,20,20,20,4.715,4.035,4.405,4.32,4.255,4.105,94.3,80.7,88.1,86.4,85.1,82.1,10,10,10,10,10,10,4.7,4.1,4.8,3.8,4.7,4.4,8,0,7,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,1,3,0,2,1,2,2,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,5,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,7,0,7,0,0,0,1,-2,0,-2,1,-2,2,-1,1,1,0,2,0,0,1,0,0,0,2,0,3,0,5,4,0,4,0,1,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...","You can always find some hidden gems there! Basically, if we see a stall with a long queue… we just try it 😂 🍗 Hainanese Chicken Rice — We love chicken rice! The chicken was okay, ... || Visit there on a Saturday morning about 9am. Most of the stalls are not operating yet. However we found 2 stalls that gives real value for money. The wanton mee stall ( facing the ... || 0 star for the char kway tiao and hokkien mee(#01-13)! They are terrible! No fragrance just full of salty burnt taste. Yucks. The dumplings were decent.","​The park's main activities are conveniently clustered around McDonald's, which serves as a great central spot for dining, socializing, and recreation. Aside from active play, it i... || West Coast Park is a long but relatively quiet park that stretches along Singapore’s western coastline. It’s a wonderful place for a relaxed outdoor day, especially for families wi... || I do like to come to this nature park by the sea - to take in the salty air and the cool sea breeze, both of which relaxes and then invigorates me. I like to hear the waves crashin...","Usually go there for table tennis. Only Table 2, 3 and 4 are good for match play. Other tables have smaller spacing and suitable only for training. || ⭐️⭐️⭐️⭐️⭐️ Jurong West Swimming Complex — Hidden Gem Alert Best Sunday experience, hands down. Not crazy crowded, which is a rare win in Singapore. The lap pool is bliss—can actual... || The Jurong West ActiveSG was very Beautiful specially when it is Night time... It is very helpful for people of all ages specially the Older & Kids to do various kinds of Workout &...","We visited IMM Building, Singapore’s largest outlet mall, and had a good shopping experience. This place really lives up to what many reviewers say — it has all varieties from high... || Singapore's only outlet mall with all major brands under one roof. You will get good deals from top brands here. Don't forget to plan to visit here when you travel to Singapore. Mu... || IMM Mall is a great spot for shopping, especially if you’re looking for outlet deals. It has a wide range of stores, including brands like Coach, Michael Kors, Kate Spade, Charles ...","I have headed here in singapore to head to IMM mall. Metro ride was good. Im thrilled to see everyone using metro besides personal transport. Most of the people are very friendly g... || I love in the West. I've been using the JE MRst exchange since 1991. The ceiling plan hasn't changed at all since then. Until recently, this roof wasn't washed much at all and even... || This MRT Station is strategically located in Jurong East with two popular shopping malls in the area directly connected to it and with the IMM shopping mall and the Ng Teng Fong Co..."
Western Islands,Semakau,20,20,20,20,20,20,4.632,4.2,4.45,4.345,4.24,4.21,92.64,84.0,89.0,86.9,84.8,84.2,10,10,10,10,10,10,4.5,4.8,4.8,4.1,4.7,4.0,8,1,8,2,0,0,1,3,0,0,0,0,1,0,1,1,1,0,1,7,1,1,3,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,-2,8,2,0,0,0,-7,0,0,-2,0,0,0,1,3,2,1,1,0,1,0,0,0,3,0,1,2,5,1,0,3,0,0,0,0,"Nice and quiet. Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""che... || Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice... || building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats if you really want a table, ...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","​The park's main activities are conveniently clustered around McDonald's, which serves as a great central spot for dining, socializing, and recreation. Aside from active play, it i... || West Coast Park is a long but relatively quiet park that stretches along Singapore’s western coastline. It’s a wonderful place for a relaxed outdoor day, especially for families wi... || I do like to come to this nature park by the sea - to take in the salty air and the cool sea breeze, both of which relaxes and then invigorates me. I like to hear the waves crashin...","Hidden away in the Rifle Range greenery, Temasek Club honestly feels like one of those underrated chill spots in Singapore. The whole place has a peaceful resort vibe with lots of ... || On 6 March 2026, I had the privilege of visiting Temasek Club during a Taiwan–Singapore exchange meeting. The venue is beautiful and well maintained, creating a welcoming and refin... || Nice and clear place and the foods are damn good 👍","This shopping mall is highly convenient and offers an impressive variety of stores, making it a place where you can find almost anything you need. The directory includes a well-sto... || A nice, bustling shopping mall set over multiple levels. Lots of restaurants and takeaways across multiple levels, plus a large Kopitiam food court on Level 6. Besides the eateries... || Plaza Singapura is very crowded but extremely useful. I had multiple skin and hair treatments here and got excellent results was 99.99.9% effective. You can trust the professionals...","NUS shuttle buses stop here. Many other SBS transit and SMRt buses stop here as well. || Excellent bus transit with clean toilet. Next to NUS. || Very small sbs bus terminal. With shade and public toilet here Bus 10 goes to vivo city, harbourfront and raffles place. Bus 33 goes to redhill mrt"
Western Islands,Sudong,20,20,20,20,20,20,4.615,4.145,4.44,4.28,4.24,4.23,92.3,82.9,88.8,85.6,84.8,84.6,10,10,10,10,10,10,4.8,4.8,4.8,4.1,4.5,4.3,6,1,8,2,0,0,1,3,0,0,1,0,2,0,1,1,2,1,1,7,1,1,4,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,7,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,-2,8,2,-1,0,1,-7,0,0,-2,1,0,0,1,3,0,2,0,0,1,0,0,0,2,0,1,2,7,4,0,3,0,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","​The park's main activities are conveniently clustered around McDonald's, which serves as a great central spot for dining, socializing, and recreation. Aside from active play, it i... || West Coast Park is a long but relatively quiet park that stretches along Singapore’s western coastline. It’s a wonderful place for a relaxed outdoor day, especially for families wi... || I do like to come to this nature park by the sea - to take in the salty air and the cool sea breeze, both of which relaxes and then invigorates me. I like to hear the waves crashin...","Hidden away in the Rifle Range greenery, Temasek Club honestly feels like one of those underrated chill spots in Singapore. The whole place has a peaceful resort vibe with lots of ... || On 6 March 2026, I had the privilege of visiting Temasek Club during a Taiwan–Singapore exchange meeting. The venue is beautiful and well maintained, creating a welcoming and refin... || Nice and clear place and the foods are damn good 👍","Jurong Point has really evolved into one of the largest and most comprehensive suburban malls in Singapore over the years. The mall keeps expanding and now offers an impressive var... || Jurong Point is one of the more convenient suburban malls in Singapore with a huge variety of shops, supermarkets, restaurants and daily necessities all under one roof. The mall is... || Didn’t expect tiramisu to hit this good, but here we are at Tirato Tiramisu location at B1 near boast. Caved and tried two flavours — pistachio and yam — and honestly? No regrets. ...","Very well connected and sheltered bus stop, that brings you to the neighboring spaces, malls, and train station. It's a no brainer orchard road bus stop, that's right in front of T... || Beautiful and old but historical shopping mall. Have many luxury brands. Clean and spacious. || Bus stop nearest to Orchard MRT with plenty of direct buses to varieties of locations including Dhoby Ghaut Shenton Way Harbourfront Raffles Blvd Jurong East Bukit Merah Promenade ..."
