planning_area,subzone,poi_dimension,place_query_type,search_query,place_id,place_name,formatted_address,rating,user_ratings_total,types,lat,lng,need_reviews
Serangoon,Lorong Chuan,education,education facilities schools childcare libraries,"education facilities schools childcare libraries near Lorong Chuan, Serangoon, Singapore",ChIJlXMrlFkW2jERDUGYwFqnf_k,Little Green House @ Serangoon 540,"540 Serangoon North Ave 4, #01-101, Singapore 550540",4.9,84,"[""establishment"", ""point_of_interest"", ""school""]",1.3746687,103.87258,True
Serangoon,Lorong Chuan,education,education facilities schools childcare libraries,"education facilities schools childcare libraries near Lorong Chuan, Serangoon, Singapore",ChIJkwHvab8X2jERJFn_Jx1l0hU,LK Academy Serangoon Gardens,"24A Maju Ave, Singapore 556696",5.0,7,"[""establishment"", ""point_of_interest""]",1.3652833,103.8658307,True
Serangoon,Lorong Chuan,education,education facilities schools childcare libraries,"education facilities schools childcare libraries near Lorong Chuan, Serangoon, Singapore",ChIJhbjDroYX2jER5r8ORKBnCyQ,Heguru Education @ Serangoon NEX,"23 Serangoon Central, L4R-81, Singapore 556083",4.7,51,"[""establishment"", ""point_of_interest""]",1.3506853,103.8719911,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJ-Z90_u8X2jERDSkn3y1VlUc,Lorong Chuan MRT Station Exit A,"Lorong Chuan, Singapore",2.8,6,"[""establishment"", ""point_of_interest""]",1.3514532,103.8650452,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJK2ewIQkX2jERNNpWkYHNPDk,Lorong Chuan,Singapore,4.2,129,"[""establishment"", ""point_of_interest"", ""subway_station"", ""transit_station""]",1.351509,103.8647194,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJqYuTdAkX2jERAY5Jq23Ru1M,Lor Chuan Stn Exit A,Singapore,3.0,3,"[""bus_station"", ""establishment"", ""point_of_interest"", ""transit_station""]",1.351018,103.864832,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJ_6xwOwkX2jERbH9VjR1F1oo,Opp Lor Chuan Stn Exit B,Singapore,3.5,2,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.351539,103.863129,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJszSadgAX2jERwyu1OUlfBG8,Chuan Terr,Singapore,5.0,2,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.3624,103.86776,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJMSKsChcX2jERPC0Poz3FmWg,Serangoon MRT Station (CC13),"21 Serangoon Central, Singapore 556082",4.4,883,"[""establishment"", ""point_of_interest""]",1.3508629,103.8712099,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJA57P1qYX2jERVvG3ex-_1XY,Opp S'goon Stn Exit F,Singapore,4.0,3,"[""bus_station"", ""establishment"", ""point_of_interest"", ""transit_station""]",1.35027,103.871223,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJj8SupaYX2jERksByT43GTh0,S'goon Stn Exit E,Singapore,2.3,15,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.350498,103.873245,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJl5Kqo6YX2jERyndlrWfznLU,S'goon Stn Exit C/Blk 201,Singapore,4.3,11,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.350807,103.873283,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJLwaaJwkX2jERQe48mQNorso,Lor Chuan Stn Exit B,Singapore,,0,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.352149,103.863068,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJx2ZHxaYX2jERpOwSFyNGnfI,Serangoon Int,"Serangoon Ave 2, Singapore",3.7,50,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.3507585,103.8713991,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJHw8pF6YX2jERpoF6jRFxRZQ,Blk 261,Singapore,4.1,11,"[""bus_station"", ""establishment"", ""point_of_interest"", ""transit_station""]",1.3538351,103.8726666,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJeW6N1_8W2jERc2Fa6nrPM6s,Serangoon Gdn Circus,"Serangoon Garden Wy, Singapore",3.9,9,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.364023,103.8658235,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJP6_oVKEX2jER8tuSBXrr2es,Serangoon,Singapore,4.2,335,"[""establishment"", ""point_of_interest"", ""subway_station"", ""transit_station""]",1.3499615,103.8734128,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJodMWRKEX2jERJh73kJB7oA4,S'Goon Stn Exit B,Singapore,3.9,9,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.3491125,103.8729559,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJv18dEaQX2jERNRInx9Kftr4,S'goon Stn Exit D/Blk 416,Singapore,5.0,1,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.3502314,103.8743831,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJ7bxwf6oX2jERvsSICK0U6KE,Aft Chuan Gdn,Singapore,5.0,2,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.3614909,103.8680965,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJQ3I0WqEX2jERLMa9Rc8qlc8,S’goon Stn Exit A/Blk 413,Singapore,2.9,13,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.349128,103.8734316,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJOyzjpQ4X2jERgSIMIHXye7Q,St. Gabriel's Pr Sch,Singapore,4.0,1,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.350172,103.861435,True
Serangoon,Lorong Chuan,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Lorong Chuan, Serangoon, Singapore",ChIJLy-PZKUX2jER5tHDE1d2JrA,Aft Upp S'goon Rd,Singapore,3.0,1,"[""establishment"", ""point_of_interest"", ""transit_station""]",1.3541659,103.8775736,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJR6vntF0X2jERLwghKz68-hM,"Little Farms Bar+Grill, Serangoon Garden (Restaurant)","1 Maju Avenue, Serangoon Garden Wy, #01-09/10/11 MyVillage at, Singapore 556679",4.7,1257,"[""cafe"", ""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3650598,103.8651072,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJu0Kj3f8W2jERpHVeB5eORMM,Chomp Chomp Centre,"20 Kensington Park Rd, Singapore 557269",4.2,4743,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3642304,103.8664113,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJe5y5GQAX2jERo1fFCdrza34,Serangoon Garden Market,"49A Serangoon Garden Wy, Singapore 555945",4.2,3379,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.363257,103.8665724,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJxfkTq24X2jERtVnhQe3LDUE,Apollo Coffee Bar,"65 Serangoon Garden Wy, Singapore 555961",4.0,1037,"[""cafe"", ""establishment"", ""food"", ""point_of_interest""]",1.3635596,103.8654757,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJqZIBPgAX2jER99Ct9xupl98,Garden Street Kway Chap (Serangoon Garden),"49A Serangoon Garden Wy, #01-21, Singapore 555945",3.8,210,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3630066,103.8667512,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJ5Y6l4Q0Z2jERYL0KDIjT6v0,Lau Pa Sat,"18 Raffles Quay, Singapore 048582",4.4,38467,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant"", ""tourist_attraction""]",1.2805121,103.8503809,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJIclITksX2jERobUp3ZIQwaM,Foodies' Clan,"151 Lorong Chuan, #02-01B, NTP+ 556741",3.8,88,"[""establishment"", ""food"", ""point_of_interest""]",1.351538,103.8619048,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJTy6ZPEwX2jERBrP9sQMhFVY,Circuit Road Hawker Centre,"Block 79/79A Circuit Rd, Singapore 370079",4.3,426,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3261575,103.8850978,True
Serangoon,Lorong Chuan,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Lorong Chuan, Serangoon, Singapore",ChIJc0Fxb-UW2jERUtUJQipPfns,Cheng San Market & Cooked Food Centre,"527 Ang Mo Kio Ave 10, Singapore 560527",4.1,2657,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",1.3728057,103.8544582,True
