planning_area,subzone,education_count,food_count,nature_count,recreation_count,shopping_count,transport_count,education_avg_rating,food_avg_rating,nature_avg_rating,recreation_avg_rating,shopping_avg_rating,transport_avg_rating,education_rating_100,food_rating_100,nature_rating_100,recreation_rating_100,shopping_rating_100,transport_rating_100,education_review_count,food_review_count,nature_review_count,recreation_review_count,shopping_review_count,transport_review_count,education_avg_review_rating,food_avg_review_rating,nature_avg_review_rating,recreation_avg_review_rating,shopping_avg_review_rating,transport_avg_review_rating,education_noise_positive_mentions,food_noise_positive_mentions,nature_noise_positive_mentions,recreation_noise_positive_mentions,shopping_noise_positive_mentions,transport_noise_positive_mentions,education_noise_negative_mentions,food_noise_negative_mentions,nature_noise_negative_mentions,recreation_noise_negative_mentions,shopping_noise_negative_mentions,transport_noise_negative_mentions,education_crowding_positive_mentions,food_crowding_positive_mentions,nature_crowding_positive_mentions,recreation_crowding_positive_mentions,shopping_crowding_positive_mentions,transport_crowding_positive_mentions,education_crowding_negative_mentions,food_crowding_negative_mentions,nature_crowding_negative_mentions,recreation_crowding_negative_mentions,shopping_crowding_negative_mentions,transport_crowding_negative_mentions,education_cleanliness_positive_mentions,food_cleanliness_positive_mentions,nature_cleanliness_positive_mentions,recreation_cleanliness_positive_mentions,shopping_cleanliness_positive_mentions,transport_cleanliness_positive_mentions,education_cleanliness_negative_mentions,food_cleanliness_negative_mentions,nature_cleanliness_negative_mentions,recreation_cleanliness_negative_mentions,shopping_cleanliness_negative_mentions,transport_cleanliness_negative_mentions,education_safety_positive_mentions,food_safety_positive_mentions,nature_safety_positive_mentions,recreation_safety_positive_mentions,shopping_safety_positive_mentions,transport_safety_positive_mentions,education_safety_negative_mentions,food_safety_negative_mentions,nature_safety_negative_mentions,recreation_safety_negative_mentions,shopping_safety_negative_mentions,transport_safety_negative_mentions,education_convenience_positive_mentions,food_convenience_positive_mentions,nature_convenience_positive_mentions,recreation_convenience_positive_mentions,shopping_convenience_positive_mentions,transport_convenience_positive_mentions,education_convenience_negative_mentions,food_convenience_negative_mentions,nature_convenience_negative_mentions,recreation_convenience_negative_mentions,shopping_convenience_negative_mentions,transport_convenience_negative_mentions,education_price_positive_mentions,food_price_positive_mentions,nature_price_positive_mentions,recreation_price_positive_mentions,shopping_price_positive_mentions,transport_price_positive_mentions,education_price_negative_mentions,food_price_negative_mentions,nature_price_negative_mentions,recreation_price_negative_mentions,shopping_price_negative_mentions,transport_price_negative_mentions,education_noise_net_mentions,food_noise_net_mentions,nature_noise_net_mentions,recreation_noise_net_mentions,shopping_noise_net_mentions,transport_noise_net_mentions,education_crowding_net_mentions,food_crowding_net_mentions,nature_crowding_net_mentions,recreation_crowding_net_mentions,shopping_crowding_net_mentions,transport_crowding_net_mentions,education_cleanliness_net_mentions,food_cleanliness_net_mentions,nature_cleanliness_net_mentions,recreation_cleanliness_net_mentions,shopping_cleanliness_net_mentions,transport_cleanliness_net_mentions,education_safety_net_mentions,food_safety_net_mentions,nature_safety_net_mentions,recreation_safety_net_mentions,shopping_safety_net_mentions,transport_safety_net_mentions,education_convenience_net_mentions,food_convenience_net_mentions,nature_convenience_net_mentions,recreation_convenience_net_mentions,shopping_convenience_net_mentions,transport_convenience_net_mentions,education_price_net_mentions,food_price_net_mentions,nature_price_net_mentions,recreation_price_net_mentions,shopping_price_net_mentions,transport_price_net_mentions,education_representative_reviews,food_representative_reviews,nature_representative_reviews,recreation_representative_reviews,shopping_representative_reviews,transport_representative_reviews
Outram,China Square,18,20,20,20,20,20,4.5,4.155,4.5,4.33,4.21,4.05,90.0,83.1,90.0,86.6,84.2,81.0,10,10,10,10,10,10,4.2,4.8,5.0,4.8,4.8,4.4,2,1,10,0,0,0,0,3,0,1,0,0,0,0,2,1,0,1,2,7,1,0,0,2,1,0,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,2,-2,10,-1,0,0,-2,-7,1,1,0,-1,1,0,2,3,5,3,0,0,0,0,0,0,1,0,2,1,4,7,0,3,0,0,-1,3,"One of the best national libraries I’ve seen, with a large number of books to rent. 24/7 book drop, a lot of magazines available to read, plenty of quiet, comfy and beautiful areas... || Perhaps the largest public library in Singapore. Hard to find a librarian for assistance, and bookings for seats are required if you do not want to be asked to leave just because s... || Came purely for the kids section of the library and it sure lived up to our expectations. The little one thoroughly enjoyed himself amidst the aquarium themed library and the endle...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...","The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋","A lifesaver in the heat of Chinatown! Located right above the MRT station, this mall is the perfect place to cool down. I highly recommend visiting the NTUC FairPrice supermarket i... || I really enjoy walking around here, the streets are very walkable, clean. There are so many food spots, cafe, and small shops, so it never feels boring. Easy to access by MRT and a... || Chinatown has the old side that has not changed and the new side with full of contemporary restaurants. In the center is a beautiful temple. Along the streets are full of shops sel...","Malls and five-star hotels. There’s the Michelin-row of restaurants. Chinatown SG is the best area to stay. Clean and not crowded. || Very centralized. Food plentiful, hdb public housing nearby facing City skyline offices. Good mix of shops food merchandise massage parlors at People's park complex. MRT a walking ... || Chinatown MRT Station (NE4/DT19) is a vibrant and centrally located transit hub in Singapore, serving the North-East Line (NEL) and Downtown Line (DTL). Situated in the heart of Ch..."
Outram,Chinatown,20,20,20,20,20,20,4.478,4.375,4.48,4.34,4.3,4.125,89.56,87.5,89.6,86.8,86.0,82.5,10,10,10,10,10,10,4.8,4.8,4.9,4.3,4.8,4.5,6,1,10,0,0,0,1,3,0,0,0,0,2,0,2,0,0,1,1,7,3,0,6,4,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,7,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,5,-2,10,0,0,0,1,-7,-1,0,-6,-3,0,0,1,4,2,1,0,0,0,0,0,0,2,0,0,4,6,7,0,3,0,0,6,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...","The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋","This shopping mall is highly convenient and offers an impressive variety of stores, making it a place where you can find almost anything you need. The directory includes a well-sto... || A nice, bustling shopping mall set over multiple levels. Lots of restaurants and takeaways across multiple levels, plus a large Kopitiam food court on Level 6. Besides the eateries... || Plaza Singapura is very crowded but extremely useful. I had multiple skin and hair treatments here and got excellent results was 99.99.9% effective. You can trust the professionals...","Malls and five-star hotels. There’s the Michelin-row of restaurants. Chinatown SG is the best area to stay. Clean and not crowded. || Very centralized. Food plentiful, hdb public housing nearby facing City skyline offices. Good mix of shops food merchandise massage parlors at People's park complex. MRT a walking ... || Chinatown MRT Station (NE4/DT19) is a vibrant and centrally located transit hub in Singapore, serving the North-East Line (NEL) and Downtown Line (DTL). Situated in the heart of Ch..."
Outram,Pearl'S Hill,20,20,15,20,20,20,4.632,4.27,4.42,4.36,4.29,4.02,92.64,85.4,88.4,87.2,85.8,80.4,10,10,10,10,10,10,4.3,4.8,5.0,4.3,4.9,4.4,6,1,9,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,3,7,3,0,1,2,1,0,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,7,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,5,-2,9,0,0,0,-3,-7,-2,0,-1,-1,1,0,1,4,5,3,0,0,0,0,0,0,1,0,2,4,4,7,0,3,0,0,1,3,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","HortPark has been around for more than a decade, and I’ve been coming here for many years — sometimes with family, sometimes for team-building activities, and sometimes just to enj... || Always an enjoyable stop for a Saturday morning outing with family. Young kids were fascinated with how the terrapins climbed out from the pond to get a bit of sunbathing. Good opp... || HortPark is a hidden gem that is perfectly connected to Kent Ridge Park and the Alexandra Arch, making it a great spot for a scenic walk. The park is very well-equipped with a mult...","The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋","A lifesaver in the heat of Chinatown! Located right above the MRT station, this mall is the perfect place to cool down. I highly recommend visiting the NTUC FairPrice supermarket i... || I really enjoy walking around here, the streets are very walkable, clean. There are so many food spots, cafe, and small shops, so it never feels boring. Easy to access by MRT and a... || Chinatown has the old side that has not changed and the new side with full of contemporary restaurants. In the center is a beautiful temple. Along the streets are full of shops sel...","Malls and five-star hotels. There’s the Michelin-row of restaurants. Chinatown SG is the best area to stay. Clean and not crowded. || Very centralized. Food plentiful, hdb public housing nearby facing City skyline offices. Good mix of shops food merchandise massage parlors at People's park complex. MRT a walking ... || Chinatown MRT Station (NE4/DT19) is a vibrant and centrally located transit hub in Singapore, serving the North-East Line (NEL) and Downtown Line (DTL). Situated in the heart of Ch..."
Outram,People'S Park,20,20,20,20,20,20,4.615,4.33,4.45,4.215,4.325,4.005,92.3,86.6,89.0,84.3,86.5,80.1,10,10,10,10,10,10,4.2,4.8,4.9,4.0,4.8,4.4,4,1,10,0,0,0,0,3,0,0,0,0,1,0,2,0,0,1,2,7,3,1,3,2,1,0,1,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,6,7,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,4,-2,10,0,0,0,-1,-7,-1,-1,-3,-1,1,0,1,1,2,3,1,0,0,0,0,0,2,0,0,3,6,7,0,3,0,1,-1,3,"Nice and quiet. Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""che... || Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice... || building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats if you really want a table, ...","Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...","I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...","The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋","This shopping mall is highly convenient and offers an impressive variety of stores, making it a place where you can find almost anything you need. The directory includes a well-sto... || A nice, bustling shopping mall set over multiple levels. Lots of restaurants and takeaways across multiple levels, plus a large Kopitiam food court on Level 6. Besides the eateries... || Plaza Singapura is very crowded but extremely useful. I had multiple skin and hair treatments here and got excellent results was 99.99.9% effective. You can trust the professionals...","Malls and five-star hotels. There’s the Michelin-row of restaurants. Chinatown SG is the best area to stay. Clean and not crowded. || Very centralized. Food plentiful, hdb public housing nearby facing City skyline offices. Good mix of shops food merchandise massage parlors at People's park complex. MRT a walking ... || Chinatown MRT Station (NE4/DT19) is a vibrant and centrally located transit hub in Singapore, serving the North-East Line (NEL) and Downtown Line (DTL). Situated in the heart of Ch..."
